Wavelength_nm,Parans 54m,Parans 25m,Fluorescent lamp FL5,Cool white LED,Warm white LED,Daylight through glass,Unfiltered daylight
2297,,,,0.0,0.0,2.6540934e-05,0.043165
2298,,,,0.0,0.0,2.6647756e-05,0.042876000000000004
2299,,,,0.0,0.0,2.6754578e-05,0.042587
2300,,,,0.0,0.0,2.68614e-05,0.042298
2301,,,,0.0,0.0,2.6455894e-05,0.0423716
2302,,,,0.0,0.0,2.6050388e-05,0.0424452
2303,,,,0.0,0.0,2.5644882e-05,0.0425188
2304,,,,0.0,0.0,2.5239376e-05,0.0425924
2305,,,,0.0,0.0,2.483387e-05,0.042666
2306,,,,0.0,0.0,2.4428364e-05,0.0430778
2307,,,,0.0,0.0,2.4022858000000002e-05,0.0434896
2308,,,,0.0,0.0,2.3617352e-05,0.0439014
2309,,,,0.0,0.0,2.3211846e-05,0.044313200000000004
2310,,,,0.0,0.0,2.280634e-05,0.044725
2311,,,,0.0,0.0,2.2400834e-05,0.0440834
2312,,,,0.0,0.0,2.1995328e-05,0.0434418
2313,,,,0.0,0.0,2.1589822e-05,0.0428002
2314,,,,0.0,0.0,2.1184316e-05,0.0421586
2315,,,,0.0,0.0,2.077881e-05,0.041517
2316,,,,0.0,0.0,2.0373304e-05,0.0408378
2317,,,,0.0,0.0,1.9967798e-05,0.040158599999999996
2318,,,,0.0,0.0,1.9562292000000002e-05,0.0394794
2319,,,,0.0,0.0,1.9156786e-05,0.03880019999999999
2320,,,,0.0,0.0,1.8751280000000003e-05,0.038120999999999995
2321,,,,0.0,0.0,1.8345774000000002e-05,0.038467799999999996
2322,,,,0.0,0.0,1.7940268e-05,0.0388146
2323,,,,0.0,0.0,1.7534762000000003e-05,0.0391614
2324,,,,0.0,0.0,1.7129256000000002e-05,0.0395082
2325,,,,0.0,0.0,1.672375e-05,0.039855
2326,,,,0.0,0.0,1.6318244000000003e-05,0.040017000000000004
2327,,,,0.0,0.0,1.5912738e-05,0.040179
2328,,,,0.0,0.0,1.5507232e-05,0.040341
2329,,,,0.0,0.0,1.5101726000000001e-05,0.040503
2330,,,,0.0,0.0,1.4696220000000001e-05,0.040665
2331,,,,0.0,0.0,1.4290714000000002e-05,0.0405884
2332,,,,0.0,0.0,1.3885208e-05,0.0405118
2333,,,,0.0,0.0,1.3479702000000001e-05,0.0404352
2334,,,,0.0,0.0,1.3074196000000002e-05,0.0403586
2335,,,,0.0,0.0,1.2668690000000002e-05,0.040282
2336,,,,0.0,0.0,1.2263184000000001e-05,0.0391028
2337,,,,0.0,0.0,1.1857678000000001e-05,0.0379236
2338,,,,0.0,0.0,1.1452172000000002e-05,0.036744399999999997
2339,,,,0.0,0.0,1.1046666e-05,0.0355652
2340,,,,0.0,0.0,1.0641160000000001e-05,0.034386
2341,,,,0.0,0.0,1.0235654000000002e-05,0.0345882
2342,,,,0.0,0.0,9.830148000000002e-06,0.0347904
2343,,,,0.0,0.0,9.424642000000003e-06,0.034992600000000006
2344,,,,0.0,0.0,9.019136000000002e-06,0.035194800000000005
2345,,,,0.0,0.0,8.61363e-06,0.035397000000000005
2346,,,,0.0,0.0,8.208124000000003e-06,0.03454020000000001
2347,,,,0.0,0.0,7.802618000000001e-06,0.0336834
2348,,,,0.0,0.0,7.397112e-06,0.0328266
2349,,,,0.0,0.0,6.991606000000002e-06,0.0319698
2350,,,,0.0,0.0,6.5861e-06,0.031113
2351,,,,0.0,0.0,6.454378e-06,0.031624599999999996
2352,,,,0.0,0.0,6.322656e-06,0.0321362
2353,,,,0.0,0.0,6.190934e-06,0.0326478
2354,,,,0.0,0.0,6.059212000000001e-06,0.0331594
2355,,,,0.0,0.0,5.9274900000000006e-06,0.033671
2356,,,,0.0,0.0,5.7957680000000004e-06,0.0340552
2357,,,,0.0,0.0,5.664046e-06,0.0344394
2358,,,,0.0,0.0,5.532324e-06,0.034823599999999996
2359,,,,0.0,0.0,5.400602000000001e-06,0.0352078
2360,,,,0.0,0.0,5.268880000000001e-06,0.035592
2361,,,,0.0,0.0,5.137158000000001e-06,0.0352222
2362,,,,0.0,0.0,5.0054360000000005e-06,0.0348524
2363,,,,0.0,0.0,4.873714e-06,0.0344826
2364,,,,0.0,0.0,4.741992e-06,0.0341128
2365,,,,0.0,0.0,4.61027e-06,0.033743
2366,,,,0.0,0.0,4.478548000000001e-06,0.0319728
2367,,,,0.0,0.0,4.346826e-06,0.0302026
2368,,,,0.0,0.0,4.215104000000001e-06,0.0284324
2369,,,,0.0,0.0,4.0833820000000005e-06,0.026662199999999997
2370,,,,0.0,0.0,3.95166e-06,0.024891999999999997
2371,,,,0.0,0.0,3.819938e-06,0.025961199999999997
2372,,,,0.0,0.0,3.688216e-06,0.0270304
2373,,,,0.0,0.0,3.556494e-06,0.0280996
2374,,,,0.0,0.0,3.4247720000000003e-06,0.0291688
2375,,,,0.0,0.0,3.29305e-06,0.030238
2376,,,,0.0,0.0,3.161328e-06,0.0300936
2377,,,,0.0,0.0,3.0296060000000003e-06,0.029949200000000002
2378,,,,0.0,0.0,2.8978840000000002e-06,0.029804800000000003
2379,,,,0.0,0.0,2.766162e-06,0.029660400000000003
2380,,,,0.0,0.0,2.63444e-06,0.029516000000000004
2381,,,,0.0,0.0,2.502718e-06,0.028342600000000003
2382,,,,0.0,0.0,2.370996e-06,0.0271692
2383,,,,0.0,0.0,2.239274e-06,0.0259958
2384,,,,0.0,0.0,2.1075520000000003e-06,0.0248224
2385,,,,0.0,0.0,1.97583e-06,0.023649
2386,,,,0.0,0.0,1.844108e-06,0.0241736
2387,,,,0.0,0.0,1.712386e-06,0.0246982
2388,,,,0.0,0.0,1.5806639999999998e-06,0.025222800000000004
2389,,,,0.0,0.0,1.4489419999999997e-06,0.025747400000000004
2390,,,,0.0,0.0,1.3172199999999996e-06,0.026272000000000004
2391,,,,0.0,0.0,1.1854979999999994e-06,0.0268268
2392,,,,0.0,0.0,1.0537760000000002e-06,0.027381600000000002
2393,,,,0.0,0.0,9.22054e-07,0.0279364
2394,,,,0.0,0.0,7.903319999999999e-07,0.0284912
2395,,,,0.0,0.0,6.586099999999998e-07,0.029046
2396,,,,0.0,0.0,5.268879999999997e-07,0.0293004
2397,,,,0.0,0.0,3.9516599999999953e-07,0.0295548
2398,,,,0.0,0.0,2.634439999999994e-07,0.0298092
2399,,,,0.0,0.0,1.3172200000000013e-07,0.0300636
2400,,,,0.0,0.0,0.0,0.030318
2401,,,,0.0,0.0,0.0,0.0292588
2402,,,,0.0,0.0,0.0,0.028199600000000002
2403,,,,0.0,0.0,0.0,0.027140400000000002
2404,,,,0.0,0.0,0.0,0.0260812
2405,,,,0.0,0.0,0.0,0.025022
2406,,,,0.0,0.0,0.0,0.0247402
2407,,,,0.0,0.0,0.0,0.024458399999999998
2408,,,,0.0,0.0,0.0,0.0241766
2409,,,,0.0,0.0,0.0,0.023894799999999997
2410,,,,0.0,0.0,0.0,0.023613
2411,,,,0.0,0.0,0.0,0.022909199999999998
2412,,,,0.0,0.0,0.0,0.0222054
2413,,,,0.0,0.0,0.0,0.0215016
2414,,,,0.0,0.0,0.0,0.0207978
2415,,,,0.0,0.0,0.0,0.020094
2416,,,,0.0,0.0,0.0,0.0200188
2417,,,,0.0,0.0,0.0,0.0199436
2418,,,,0.0,0.0,0.0,0.0198684
2419,,,,0.0,0.0,0.0,0.0197932
2420,,,,0.0,0.0,0.0,0.019718
2421,,,,0.0,0.0,0.0,0.020614
2422,,,,0.0,0.0,0.0,0.021509999999999998
2423,,,,0.0,0.0,0.0,0.022406
2424,,,,0.0,0.0,0.0,0.023301999999999996
2425,,,,0.0,0.0,0.0,0.024197999999999997
2426,,,,0.0,0.0,0.0,0.0250636
2427,,,,0.0,0.0,0.0,0.0259292
2428,,,,0.0,0.0,0.0,0.0267948
2429,,,,0.0,0.0,0.0,0.027660399999999998
2430,,,,0.0,0.0,0.0,0.028526
2431,,,,0.0,0.0,0.0,0.026007199999999998
2432,,,,0.0,0.0,0.0,0.0234884
2433,,,,0.0,0.0,0.0,0.020969599999999998
2434,,,,0.0,0.0,0.0,0.018450799999999996
2435,,,,0.0,0.0,0.0,0.015931999999999998
2436,,,,0.0,0.0,0.0,0.018036
2437,,,,0.0,0.0,0.0,0.020139999999999998
2438,,,,0.0,0.0,0.0,0.022244
2439,,,,0.0,0.0,0.0,0.024348
2440,,,,0.0,0.0,0.0,0.026452
2441,,,,0.0,0.0,0.0,0.0244246
2442,,,,0.0,0.0,0.0,0.0223972
2443,,,,0.0,0.0,0.0,0.0203698
2444,,,,0.0,0.0,0.0,0.018342400000000002
2445,,,,0.0,0.0,0.0,0.016315
2446,,,,0.0,0.0,0.0,0.0153352
2447,,,,0.0,0.0,0.0,0.014355399999999999
2448,,,,0.0,0.0,0.0,0.0133756
2449,,,,0.0,0.0,0.0,0.012395799999999998
2450,,,,0.0,0.0,0.0,0.011415999999999999
2451,,,,0.0,0.0,0.0,0.012653
2452,,,,0.0,0.0,0.0,0.01389
2453,,,,0.0,0.0,0.0,0.015126999999999998
2454,,,,0.0,0.0,0.0,0.016363999999999997
2455,,,,0.0,0.0,0.0,0.017601
2456,,,,0.0,0.0,0.0,0.018559199999999998
2457,,,,0.0,0.0,0.0,0.019517399999999997
2458,,,,0.0,0.0,0.0,0.020475599999999997
2459,,,,0.0,0.0,0.0,0.0214338
2460,,,,0.0,0.0,0.0,0.022392
2461,,,,0.0,0.0,0.0,0.021415
2462,,,,0.0,0.0,0.0,0.020437999999999998
2463,,,,0.0,0.0,0.0,0.019461
2464,,,,0.0,0.0,0.0,0.018484
2465,,,,0.0,0.0,0.0,0.017506999999999998
2466,,,,0.0,0.0,0.0,0.0165346
2467,,,,0.0,0.0,0.0,0.015562199999999998
2468,,,,0.0,0.0,0.0,0.0145898
2469,,,,0.0,0.0,0.0,0.0136174
2470,,,,0.0,0.0,0.0,0.012645
2471,,,,0.0,0.0,0.0,0.0123386
2472,,,,0.0,0.0,0.0,0.0120322
2473,,,,0.0,0.0,0.0,0.0117258
2474,,,,0.0,0.0,0.0,0.0114194
2475,,,,0.0,0.0,0.0,0.011113
2476,,,,0.0,0.0,0.0,0.0101546
2477,,,,0.0,0.0,0.0,0.0091962
2478,,,,0.0,0.0,0.0,0.0082378
2479,,,,0.0,0.0,0.0,0.0072794
2480,,,,0.0,0.0,0.0,0.006321
2481,,,,0.0,0.0,0.0,0.0058694
2482,,,,0.0,0.0,0.0,0.0054178
2483,,,,0.0,0.0,0.0,0.0049662000000000005
2484,,,,0.0,0.0,0.0,0.0045146000000000006
2485,,,,0.0,0.0,0.0,0.004063000000000001
2486,,,,0.0,0.0,0.0,0.0037822000000000003
2487,,,,0.0,0.0,0.0,0.0035014000000000004
2488,,,,0.0,0.0,0.0,0.0032206
2489,,,,0.0,0.0,0.0,0.0029398000000000002
2490,,,,0.0,0.0,0.0,0.002659
2491,,,,0.0,0.0,0.0,0.0026274
2492,,,,0.0,0.0,0.0,0.0025958
2493,,,,0.0,0.0,0.0,0.0025642
2494,,,,0.0,0.0,0.0,0.0025326000000000003
2495,,,,0.0,0.0,0.0,0.002501
2496,,,,0.0,0.0,0.0,0.002501
2497,,,,0.0,0.0,0.0,0.002501
2498,,,,0.0,0.0,0.0,0.002501
2499,,,,0.0,0.0,0.0,0.002501
